,asymmetry_index,v_u_kurtosis,egress_slope,koi_disposition,koi_period,koi_time0,koi_duration,koi_depth,koi_model_snr,koi_steff_x,koi_srad_x,kepid,loc_rowid,kepoi_name,koi_prad,koi_teq,koi_dor,koi_steff_y,koi_srad_y,koi_smass
144,0.1739518489545088,3.68663750409861,0.0282614686265276,1,2.052349884,2455002.891,2.0778,14281.0,1072.1,5855.0,1.08,7849854,240,K00897.01,13.12,1497.0,7.743,5855.0,1.08,1.049
145,0.512100693235268,3.2651028634371952,-0.0055891899410526,1,9.7704486,2455008.714,2.4517,1897.8,58.0,3906.0,0.509,7870390,241,K00898.01,2.23,460.0,31.55,3906.0,0.509,0.508
146,0.1156744570496768,3.5042033870945604,-0.0009724026134216,1,7.11373257,2455007.324,2.1764,807.6,44.4,3561.0,0.411,7907423,245,K00899.01,1.16,429.0,24.23,3561.0,0.411,0.44
147,0.2837307269632707,2.728589922500467,0.0070312664549481,1,13.81020318,2455005.335,3.048,1309.7,46.2,5942.0,1.142,7938496,248,K00900.01,4.56,833.0,23.2,5942.0,1.142,1.009
149,0.2329656264205185,1.9689272959759103,-0.0009074125741392,1,10.8484518,2455004.806,2.9993,1675.6,64.5,4201.0,0.591,8505670,251,K00912.01,2.34,499.0,28.05,4201.0,0.591,0.609
150,0.4781267969308759,2.225506001820717,0.0007003042010756,1,4.082274889,2455002.638,3.23015,17859.0,1669.1,5655.0,0.794,8544996,253,K00913.01,10.55,1016.0,10.812,5655.0,0.794,0.886
151,0.2045062166794644,1.9799105218780064,0.0214884996643219,0,5.795063956,2455005.697,3.2496,1692.9,119.4,5865.0,0.827,8180063,258,K00905.01,4.33,950.0,6.137,5865.0,0.827,0.914
152,0.2755754036414868,3.8749646525984174,0.0105219116775868,1,7.15681552,2455007.135,2.5882,867.0,47.7,5029.0,0.838,8226994,259,K00906.01,2.47,782.0,19.51,5029.0,0.838,0.798
153,0.1419789687867028,3.8245509785306178,-0.002472038589105,1,16.51410989,2455009.117,4.1575,973.5,55.9,5527.0,0.866,8247638,262,K00907.01,2.72,655.0,28.84,5527.0,0.866,0.841
154,0.2555755955320685,3.378789881259712,0.0222630879410019,1,4.708326451,2455004.447,3.16114,7912.7,633.4,5560.0,1.21,8255887,267,K00908.01,10.6,1162.0,12.288,5560.0,1.21,0.94
155,0.0272291105151794,2.086553341985671,0.0518864702259611,0,16.37198661,2455005.759,3.8449,4147.6,54.5,4187.0,0.592,8256049,268,K00909.01,540.37,438.0,34.5,4187.0,0.592,0.58
156,0.1641540533308512,2.546469439390523,0.0142110261910362,1,5.392026903,2455004.727,2.9804,1151.4,77.4,5198.0,0.801,8414716,269,K00910.01,2.68,850.0,13.58,5198.0,0.801,0.915
157,0.229551334352275,2.045197281454494,0.0828845945910576,1,6.491682808,2455007.634,4.301,7163.3,502.3,6123.0,1.107,9141746,271,K00929.01,9.66,1062.0,10.84,6123.0,1.107,1.159
159,0.2218020343469151,3.9806913523675904,0.0501889592948354,1,3.855603916,2455003.679,3.2179,16653.0,1173.9,6033.0,1.046,9166862,273,K00931.01,13.61,1212.0,9.763,6033.0,1.046,1.153
160,0.2271482075473683,2.604939292590936,0.0199322124624621,0,3.855599139,2455003.68,3.183,1030.9,90.1,5936.0,0.965,9166870,274,K00932.01,3.57,1158.0,5.34,5936.0,0.965,1.075
161,0.1627361893236449,5.276940433322288,-0.0236654315296313,1,38.47876629,2454984.853,5.04169,23530.0,1077.8,5510.0,0.879,11449844,275,K00125.01,13.26,484.0,66.3614,5510.0,0.879,0.973
162,0.5945313579749371,1.73146469113598,-0.0029702488826312,0,37.601661282,2455027.713,8.30604,59130.0,1667.3,6140.0,1.096,8605074,276,K00915.01,27.22,606.0,40.039,6140.0,1.096,0.989
163,0.1260668341241122,2.5129333786067924,0.0158265338402222,1,3.314947362,2455004.313,1.8007,1398.2,123.5,5609.0,0.944,8628973,277,K00916.01,3.94,1155.0,9.37,5609.0,0.944,0.983
164,0.209389453959845,3.099622987882509,0.0108048417149078,0,6.71969089,2455006.358,3.0231,969.7,45.4,5931.0,0.866,8655354,278,K00917.01,4.37,952.0,6.06,5931.0,0.866,0.825
165,0.4306557847125614,2.8427186659215824,0.0220510248388147,1,39.6431552,2455039.597,6.5292,15664.0,690.3,5231.0,0.9,8672910,279,K00918.01,10.98,472.0,51.489,5231.0,0.9,0.844
167,0.2297555590596305,2.233005871210092,0.0094517546492166,1,21.80451611,2455023.497,3.4097,1144.9,49.9,5481.0,0.708,8689031,281,K00920.01,2.6,543.0,34.7,5481.0,0.708,0.806
168,0.280139107744506,3.080513997311651,0.0103132286922837,1,10.28194593,2455008.34,3.4366,1110.7,55.0,5196.0,0.775,8689373,282,K00921.01,2.53,680.0,23.23,5196.0,0.775,0.869
169,0.2473794599111469,3.296565493395878,-0.0026450070183647,1,5.15448142,2455004.639,3.228,697.5,48.1,5431.0,0.884,8826878,285,K00922.01,2.94,964.0,5.43,5431.0,0.884,0.816
170,0.1347513714852422,2.7865409455455894,0.0031538132356612,0,33.80364366,2455035.26,11.4813,13494.0,529.9,5855.0,1.796,5897826,286,K00126.01,20.7,745.0,24.869,5855.0,1.796,1.174
171,0.1952097773319424,2.60591678623162,0.0128501765498031,1,5.743469797,2455007.899,3.4412,1240.2,79.7,5897.0,0.891,8883593,287,K00923.01,3.13,982.0,13.174,5897.0,0.891,0.983
172,0.0543656432729471,1.885322712205547,0.0289849886468912,0,19.974485239,2455004.63,4.23479,40293.0,1398.8,6108.0,0.997,9016295,289,K00925.01,26.56,700.0,31.477,6108.0,0.997,1.072
173,0.2038941230878834,2.6284226055182063,0.0186569943398328,1,3.166353562,2455003.966,3.3129,1473.4,128.3,6007.0,0.998,9077124,290,K00926.01,3.82,1273.0,7.5775,6007.0,0.998,1.072
174,0.232076434197536,2.984906866325129,-0.0019526656118202,0,23.899634407,2455021.983,3.81881,20953.0,547.8,6192.0,0.924,9097120,291,K00927.01,44.04,652.0,34.28,6192.0,0.924,0.991
175,0.3334426353163397,2.639145284328867,-3.6030875245776245e-05,1,3.388012244,2455003.534,2.6849,280.1,30.6,5553.0,1.25,9466668,292,K00939.01,2.11,1315.0,8.88,5553.0,1.25,0.949
176,0.2152990693518827,2.7906953926024727,0.0202061958698731,1,6.104849417,2455002.573,4.6912,2090.3,293.7,5085.0,0.712,9479273,296,K00940.01,3.18,784.0,10.3581,5085.0,0.712,0.71
177,0.0728192932945351,3.130408168726724,7.012473034407636e-05,1,3.578780566,2454967.03,2.91089,11382.0,1838.4,5524.0,0.994,8359498,297,K00127.01,10.43,1145.0,10.2873,5524.0,0.994,0.95
178,0.209233955630965,3.2760620657757955,-0.0034592038117177,0,3.187067566,2455004.65,3.119,1037.4,37.2,5450.0,0.811,9171801,298,K00933.01,23.88,1079.0,2.66,5450.0,0.811,0.857
179,0.1877935642193363,2.515739471229922,0.0185869831462155,1,5.826657508,2455006.011,2.9183,1539.1,81.1,5561.0,1.06,9334289,299,K00934.01,4.09,1013.0,15.796,5561.0,1.06,0.943
180,0.2201232123042016,1.968783778973148,-0.0007773470307147,1,20.86021229,2455013.018,5.1937,1910.5,117.0,6035.0,1.257,9347899,302,K00935.01,5.5,781.0,31.855,6035.0,1.257,0.958
182,0.3122775794170733,3.3054006633411306,0.0099700375187768,1,4.942783419,2454969.329,3.25346,11145.0,2040.7,5514.0,0.978,11359879,308,K00128.01,10.62,1008.0,10.97,5514.0,0.978,1.003
183,0.3527426443111301,2.6644727062364524,0.0073735180931674,1,20.83426731,2455009.586,4.0454,988.4,45.1,5537.0,0.88,9406990,309,K00937.01,2.74,595.0,39.2,5537.0,0.88,0.999
184,0.4871104722261679,2.962590959467052,0.0165168746191508,1,9.94602357,2455004.702,3.3862,994.5,51.0,5344.0,1.013,9415172,310,K00938.01,3.12,807.0,23.07,5344.0,1.013,0.867
186,0.2464532081532074,2.791902883257711,-0.0007638778408185,1,8.14515981,2454973.568,5.073,446.8,32.2,5896.0,1.24,3231341,314,K01102.02,3.43,1050.0,4.37,5896.0,1.24,0.884
187,0.1586136662780498,2.390942418478601,0.0095836826296484,1,28.5742692,2454976.831,4.9427,824.9,97.1,5551.0,0.812,7626506,318,K00150.02,2.32,538.0,45.22,5551.0,0.812,0.776
188,0.2025591746354763,3.521020298682408,0.0029224219422068,1,7.34373964,2454970.299,1.1784,574.4,32.2,5757.0,0.762,10482160,321,K01170.01,1.84,839.0,47.85,5757.0,0.762,0.865
189,0.2217957302873127,3.6597327278684646,0.004095051414739,0,0.445277068,2454966.523,3.539,186.7,28.9,6167.0,1.064,10485069,322,K01171.01,35.74,2562.0,1.312,6167.0,1.064,1.149
190,0.1400761195052421,2.093132886251305,0.0052678167420369,0,0.379463865,2455003.248,0.86896,1973.3,458.6,5075.0,1.783,3233043,323,K00966.01,59.56,3000.0,1.814,5075.0,1.783,0.905
191,0.09376060398999,6.705126587689842,0.0036663162953147,0,9.88047978,2455006.609,2.78458,18541.0,534.5,6113.0,0.917,6579806,324,K00967.01,23.6,860.0,18.92,6113.0,0.917,0.997
192,0.1725978071958344,1.9267948136720765,0.0052915339217102,0,17.512014768,2455007.283,1.8248,4511.7,322.3,6224.0,1.132,4044005,326,K00969.01,13.66,804.0,36.322,6224.0,1.132,0.998
193,0.1341715725410485,3.940424037630297,0.0076557223173513,0,1.303861044,2454967.212,4.0541,598.2,140.6,5758.0,0.902,6066403,330,K01045.01,27.85,1610.0,1.408,5758.0,0.902,0.887
194,0.2932902797833825,2.74665813549223,0.0008241540621125,0,2.55549176,2454967.501,9.083,113.8,24.3,5948.0,0.901,5988031,332,K01047.01,23.35,1312.0,1.272,5948.0,0.901,0.954
195,0.2573516838284015,2.56815666495316,0.0019803182361067,0,2.947376671,2455004.523,2.0911,433.2,62.3,8090.0,2.234,7684873,333,K00014.01,403.59,2404.0,3.92,8090.0,2.234,1.828
197,0.3368750899937772,2.5217922939659325,0.0057773747745982,0,0.890110752,2454966.265,0.8774,321.5,19.6,4768.0,0.711,2851100,335,K01104.01,1.25,1372.0,7.72,4768.0,0.711,0.815
198,0.2353710253004502,2.44352744969042,0.0004325925635961,1,7.42608123,2454972.9,3.6379,443.3,37.5,6049.0,1.176,3240158,337,K01106.01,2.47,1037.0,15.83,6049.0,1.176,1.14
199,0.2361926904547573,4.3630890055153895,0.0024611349253444,0,0.73094589,2454966.689,4.32,250.2,37.5,5901.0,0.848,3228959,339,K01107.01,17.12,1922.0,1.201,5901.0,0.848,0.938
200,0.1690542131306678,2.2623942323522,0.0044415095288251,1,18.92537246,2454982.496,3.9835,640.9,41.0,4941.0,4.885,3218908,340,K01108.01,13.92,1171.0,23.1,4941.0,4.885,1.808
201,0.166444088993413,3.6898645991068233,0.0008257512091456,0,0.933749106,2454967.318,4.256,186.2,136.3,6215.0,2.188,10341913,341,K01172.01,3.22,2863.0,1.442,6215.0,2.188,1.233
202,0.2059173583315607,2.665239169156016,-0.0002078676538074,0,2.037440623,2454966.6,3.442,118.6,27.0,6253.0,1.015,10480921,342,K01173.01,1.19,1572.0,3.33,6253.0,1.015,0.975
203,0.1634719296102362,3.202576424022295,0.0008772416356162,1,31.5925809,2454975.965,13.566,145.1,25.5,5676.0,1.487,10350571,344,K01175.01,1.78,688.0,17.28,5676.0,1.487,1.016
204,0.1344402692383955,3.726758834901827,0.0407687325790029,1,1.97376085,2455011.689,1.82542,30222.0,1252.5,3807.0,0.503,3749365,346,K01176.01,8.78,753.0,9.2,3807.0,0.503,0.534
205,0.1170912112905779,2.090715301359392,0.0004921868896432,0,4.618767792,2454966.387,5.9957,4399.1,270.1,6013.0,1.033,11673674,348,K00133.01,7.48,1170.0,4.455,6013.0,1.033,0.938
206,0.133941244269811,5.496488910893872,-0.0006779185081892,1,2.785821236,2455093.837,3.5599,68.9,53.6,6202.0,1.733,3632418,351,K00975.01,1.69,1784.0,2.95,6202.0,1.733,1.162
207,0.142847016371655,4.893868416537585,0.0168382790884243,0,52.56901867,2455017.971,6.7507,26900.0,184.3,7240.0,1.717,3441784,352,K00976.01,78.54,737.0,45.4,7240.0,1.717,1.62
208,0.2798483960466779,2.5467972602338134,0.0054223753534161,0,3.411758679,2454966.181,3.158,570.6,35.6,3995.0,0.561,5820218,353,K01048.01,14.71,684.0,2.46,3995.0,0.561,0.582
209,0.1699348160119722,3.237509244724547,0.0002717755943867,0,0.525426427,2454966.188,1.0801,324.6,63.6,5791.0,0.802,5876368,354,K01049.01,1.45,2069.0,3.802,5791.0,0.802,0.889
210,0.222069073586729,3.045735756003152,0.0012639995232648,1,1.269091415,2454966.344,1.4647,340.9,73.5,5041.0,0.766,5809890,355,K01050.01,1.41,1331.0,6.19,5041.0,0.766,0.807
211,0.1723375369788963,3.6409145707842745,0.0082916034642708,1,6.79685353,2454971.113,3.1702,393.1,29.8,6061.0,0.97,6131236,357,K01051.01,2.01,985.0,13.26,6061.0,0.97,1.05
212,0.0521444604676899,2.9617538014188325,0.0219825358313845,0,8.667822346,2454970.342,4.9658,2121.9,187.6,6266.0,1.889,9048161,358,K00146.01,67.37,1303.0,4.99,6266.0,1.889,1.089
213,0.2217254285501423,3.950815166910441,0.0085232198567133,1,8.7348852,2454968.082,4.49,270.7,24.8,5982.0,0.96,2837111,362,K01110.01,1.59,890.0,14.36,5982.0,0.96,1.047
214,0.3319408226341043,3.545244164673605,-0.0013527535031119,0,10.26547688,2454969.497,3.733,399.6,20.1,5699.0,0.853,3120276,363,K01111.01,1.81,770.0,15.78,5699.0,0.853,0.95
215,0.1303244675408282,2.535412266154937,0.0076842323705642,0,3.305577989,2455013.682,2.5903,17971.0,39.6,5534.0,0.707,3547091,365,K01177.01,25.89,1027.0,6.81,5534.0,0.707,0.786
216,0.3193999845505595,2.069635334062242,0.0052453229089141,0,34.82008158,2454996.016,11.1711,18848.0,882.6,5114.0,0.784,4042026,368,K01180.01,11.36,459.0,21.884,5114.0,0.784,0.746
217,0.2227276113774423,3.011539987744541,0.020465325265875,0,0.651784374,2454966.112,2.0141,2779.3,195.2,5555.0,1.061,3344419,369,K01181.01,33.65,2090.0,1.603,5555.0,1.061,0.975
218,0.2487376799833845,3.461160074221352,0.0129922219504812,0,1.353771892,2455094.437,7.012,1349.1,76.7,4283.0,15.76,11192141,370,K00977.01,430.99,4903.0,1.32,4283.0,15.76,0.931
219,0.295259210063969,1.8553634200310265,0.0019449643037425,0,18.95491633,2455095.467,24.249,867.5,249.3,6362.0,2.534,11494130,371,K00978.01,71.39,1139.0,2.06,6362.0,2.534,1.352
220,0.2404235347824252,1.9048569709359648,0.0075919831746721,0,4.348866254,2455095.728,3.2797,625.6,56.3,3598.0,101.451,5648449,372,K00979.01,2436.69,6421.0,3.11,3598.0,101.451,1.679
221,0.1197544251215752,3.1719943785468057,0.0001051910655194,0,47.93094546,2455012.096,2.6897,2144.4,221.1,8214.0,1.938,12167361,373,K00980.01,68.02,905.0,48.9,8214.0,1.938,1.737
222,0.3538198121693365,2.6223455621298686,-0.0023445873007526,0,3.99751422,2455094.724,3.686,32.8,6.1,5066.0,5.324,8607720,374,K00981.01,2.98,2203.0,8.34,5066.0,5.324,1.372
223,0.172757868173961,3.0964250740849497,0.0119123079061481,0,1.592633181,2454966.924,5.5605,633.1,66.9,4506.0,0.651,1433962,375,K00982.01,1.56,1053.0,2.316007,4506.0,0.651,0.654
225,0.2280455371020669,2.413594770653695,0.0079247441411654,1,17.02902786,2454976.334,4.645,568.9,29.8,5839.0,1.067,5956342,377,K01052.01,2.54,755.0,28.06,5839.0,1.067,0.881
226,0.2511889059493761,3.0106684194563376,-0.0069702540502511,1,1.224866441,2454966.208,1.7086,196.0,21.1,5553.0,1.107,5956656,381,K01053.01,1.54,1741.0,5.358,5553.0,1.107,0.933
228,0.2212847346532676,3.324184025086707,-0.0016749881719405,1,25.93406406,2454982.763,4.6142,414.5,42.2,5952.0,1.225,2854914,383,K01113.01,2.48,695.0,43.73,5952.0,1.225,1.059
229,0.2830922181352224,2.583756125298358,0.0084434222578908,0,7.04710032,2454972.797,2.926,400.9,24.0,5766.0,1.068,3337425,385,K01114.01,25.2,986.0,4.3,5766.0,1.068,0.96
230,0.2545932836534023,4.110320463665763,0.0013567029533391,1,12.99204853,2454969.32,6.0175,270.6,38.7,5765.0,1.242,3116412,386,K01115.01,2.03,866.0,16.683,5765.0,1.242,0.968
231,0.091141783232001,2.9016564390076214,-9.834536952095464e-05,0,1.922861499,2454967.659,3.5734,1916.2,103.4,5778.0,0.911,3544689,388,K01183.01,5.09,1392.0,2.1435,5778.0,0.911,1.028
232,0.1338017868199349,3.147366463117645,0.0497109942710508,0,0.635445336,2454967.184,1.8592,2547.4,182.2,3920.0,0.55,4037164,389,K01184.01,19.0,1177.0,1.654,3920.0,0.55,0.554
233,0.1427726588551262,2.931799960260249,0.018035078906656,0,1.665784138,2454966.863,1.8946,2006.2,148.0,6261.0,2.789,3443790,390,K01185.01,97.27,2636.0,2.73,6261.0,2.789,1.378
234,0.2220766742144343,2.4875970476095226,0.0023672398624154,1,52.09081627,2454991.745,8.6388,2894.1,243.5,6198.0,1.324,8394721,392,K00152.01,7.14,592.0,48.249,6198.0,1.324,1.101
235,0.1740013402953084,2.9029310141365543,0.0022942913253441,0,7.1548608,2455099.048,7.694,780.4,24.2,7443.0,1.739,11607193,393,K00983.01,7.41,1482.0,2.56,7443.0,1.739,1.616
236,0.0930780086126347,2.7760865116510534,-0.0001351231243092,1,4.28746668,2455095.062,1.5693,790.1,19.4,5296.0,0.815,1161345,394,K00984.01,2.29,942.0,19.94,5296.0,0.815,0.911
237,0.1048188560366032,2.6402799947065057,0.0021043064117085,0,2.002779769,2455094.958,2.231,260.5,22.2,5346.0,0.892,10227501,395,K00985.01,1.42,1311.0,6.784,5346.0,0.892,0.799
238,0.1782824583862007,3.339504885965872,0.006731950883892,1,8.18739443,2455093.869,3.0472,517.6,38.4,5251.0,0.849,2854698,396,K00986.01,1.92,782.0,19.48,5251.0,0.849,0.821
239,0.2125350675061372,1.9218694843652573,0.0030533098352214,0,3.3226948,2454967.444,3.568,78.7,8.6,5234.0,16.959,6032981,399,K01054.01,15.33,3859.0,6.38,5234.0,16.959,2.698
240,0.0813485788800474,1.818318501266525,0.00058182574172,0,36.97708808,2454966.627,4.737,1269.9,59.2,5589.0,1.239,5866099,400,K01055.01,38.6,602.0,18.97,5589.0,1.239,0.873
241,0.1662674188484189,3.370728286297448,0.0008536797497174,0,1.851409163,2454966.18,10.232,232.5,54.4,7117.0,1.469,5964985,401,K01056.01,20.42,2154.0,1.147,7117.0,1.469,1.18
242,0.2315584472469737,2.584965018591676,0.0001154349651518,0,1.303859704,2454967.212,2.8239,36.7,34.7,6802.0,1.521,6066416,402,K01057.01,0.98,2393.0,2.752,6802.0,1.521,1.069
243,0.0601902428884559,3.291811410137495,0.0016138888067966,0,145.5624926,2454979.059,5.4126,2931.6,58.1,6148.0,1.095,1996679,403,K00147.01,40.15,387.0,82.2,6148.0,1.095,0.969
245,0.3910589951433916,2.284797840857188,-0.0001056936030029,1,11.08956602,2454974.761,6.2877,148.1,38.9,6353.0,2.867,3114811,405,K01117.01,3.51,1422.0,13.634,6353.0,2.867,1.497
246,0.1902538894471384,1.9466928069315872,-0.0004052636577673,1,3.179267286,2455094.842,1.0246,200.9,41.0,5511.0,0.857,7295235,413,K00987.01,1.21,1101.0,23.67,5511.0,0.857,0.96
247,0.1556792758557341,3.4836271687556795,-0.004892839436134,1,10.38122447,2455101.024,2.715,801.5,41.9,5095.0,0.78,2302548,414,K00988.01,2.18,672.0,28.48,5095.0,0.78,0.816
248,0.1203866938412603,4.4338821333081935,0.0005119556957967,0,81.221876,2455017.262,4.1135,9883.0,63.0,5619.0,0.874,10743597,416,K00989.01,16.59,385.0,90.2,5619.0,0.874,0.956
249,0.1034516911430377,2.080078384887688,-0.000224307678481,1,3.024092505,2454965.417,2.8021,7765.0,1225.3,6063.0,1.358,9818381,418,K00135.01,12.14,1489.0,8.238,6063.0,1.358,1.227
250,0.2004086519749388,3.3485608220768297,-0.0006406505613272,0,5.670155713,2454969.202,0.9361,536.7,37.3,3337.0,0.183,6124941,419,K01058.01,5.85,341.0,11.94,3337.0,0.183,0.164
251,0.4596503322275329,2.573675376741913,0.0004096670930694,1,1.022678654,2454966.454,1.3712,129.2,21.6,5366.0,1.02,6060203,420,K01059.01,1.14,1734.0,5.785,5366.0,1.02,0.875
252,0.2398739080207624,3.3339226179844306,0.0007203238987065,1,12.10968709,2454973.213,6.3461,284.7,33.4,6021.0,1.458,5880320,421,K01060.01,2.98,1005.0,6.34,6021.0,1.458,0.96
254,0.0969816025020207,21.02019666729521,0.0008174361927006,0,14.15402428,2454973.698,4.47001,61625.0,930.3,5850.0,1.037,6359798,426,K01121.01,53.25,777.0,23.632,5850.0,1.037,0.994
255,0.085863084273901,2.719359386962073,0.0320513935081679,0,0.844786082,2454967.217,3.5289,2468.5,245.6,5705.0,0.915,6311681,427,K01122.01,35.27,1864.0,1.494,5705.0,0.915,0.865
256,0.1229019133978696,3.310309837819068,0.0158295198292378,0,0.848483947,2454966.585,1.4451,1907.4,185.0,5941.0,0.936,6365321,428,K01123.01,32.11,1908.0,2.064,5941.0,0.936,1.019
258,0.3627843936517774,2.729089065410515,0.0024698599534072,1,2.757584622,2454966.05,0.9267,563.1,19.6,3683.0,0.424,4061149,432,K01201.01,1.01,615.0,23.14,3683.0,0.424,0.454
259,0.28291719752701,2.277022226147918,0.004001214169071,1,0.928310036,2454966.804,1.1899,376.2,22.6,4109.0,0.602,3444588,433,K01202.01,1.16,1115.0,6.0,4109.0,0.602,0.621
260,0.5970063948292467,1.6801962165464015,0.007434477401293,0,67.69213907,2454971.534,51.349,25457.0,1328.2,5355.0,10.703,10015516,437,K00990.01,175.98,1173.0,10.168,5355.0,10.703,2.372
262,0.2583624186022484,2.937241735714466,-0.007143923683494,1,9.93146307,2454969.491,5.678,398.6,26.2,5782.0,1.22,1432789,439,K00992.01,2.41,931.0,13.607,5782.0,1.22,1.035
263,0.2024982380678668,3.452014027380712,0.0008985762623578,1,21.85362905,2454977.32,3.439,355.6,23.0,5830.0,0.876,1718189,440,K00993.01,1.75,618.0,37.0,5830.0,0.876,0.97
265,0.2489358390260398,3.116611744997128,2.373114928739688e-06,1,41.8059544,2454975.819,6.057,434.4,28.3,5907.0,0.973,6037187,443,K01061.01,2.02,533.0,53.71,5907.0,0.973,0.961
266,0.1515546379752453,3.234545506397624,0.0001320334680832,0,15.45158184,2454975.211,2.406,85.3,21.0,7839.0,2.069,6147122,444,K01062.01,2.02,1285.0,38.4,7839.0,2.069,1.878
267,0.0799301365958912,3.3046926350340025,0.0034547929826243,0,89.698168533,2455009.306,5.5418,273110.0,3420.3,6214.0,1.583,8257407,445,K01063.01,102.08,554.0,177.54,6214.0,1.583,0.959
268,0.056070799416334,1.2127124104254323,0.1975193365849431,0,1.187352427,2454966.465,4.999,20703.0,717.4,6424.0,1.489,8218274,446,K01064.01,67.35,2251.0,1.8278,6424.0,1.489,1.243
269,0.2786246896752271,2.323164740460399,0.0124785428401086,1,4.77800306,2454957.061,2.7361,473.0,115.4,5192.0,0.873,5735762,448,K00148.01,1.85,932.0,13.6091,5192.0,0.873,0.856
270,0.1493285307700784,1.902060109854264,0.0259039314460434,0,7.814839231,2455190.52,3.0122,2010.3,100.0,5887.0,0.931,6292162,449,K01125.01,5.33,903.0,9.227,5887.0,0.931,0.998
272,0.2508129890378075,2.765616204442804,0.0069503015042087,1,5.32667299,2455190.126,3.4045,611.4,34.1,5831.0,0.921,6359320,451,K01127.01,2.26,1007.0,12.225,5831.0,0.921,1.016
273,0.1151820237015403,3.593832842338984,0.0104625119310549,0,0.741057213,2454964.947,1.05299,1996.3,251.9,5496.0,0.776,3848972,452,K01187.01,26.67,1730.0,2.39,5496.0,0.776,0.869
274,0.1047733671090167,3.120316505125904,0.0019885908210984,0,5.68628739,2454968.893,17.573,5559.7,414.4,6052.0,0.956,2157247,462,K00997.01,4.5,1059.0,1.7434,6052.0,0.956,0.923
275,0.0852109931298984,5.4303050784171685,0.0044986574919067,0,4.020628573,2454966.638,4.4085,20901.0,282.6,6210.0,1.033,8242681,464,K01065.01,16.94,1232.0,5.649,6210.0,1.033,1.093
276,0.5395180911295865,3.254885327383987,0.0009584294220115,0,185.02288222,2455106.186,4.87326,43547.0,938.2,6025.0,1.367,8246781,466,K01067.01,49.82,379.0,254.66,6025.0,1.367,1.18
277,0.1797575329100875,2.41068854159225,0.0165796199559597,0,2.897432135,2455283.757,3.1793,1223.7,73.9,5970.0,2.994,8264070,467,K01068.01,14.35,2170.0,2.91,5970.0,2.994,1.359
278,0.2656922938738867,2.3223066136231134,0.0180566778977467,1,8.70420525,2455190.559,2.9385,1074.9,74.0,5074.0,0.863,8222813,468,K01069.01,2.86,748.0,20.4,5074.0,0.863,0.809
279,0.1182487196264504,3.28569998681513,0.0024275108010602,1,0.974868896,2454966.076,1.6191,197.6,82.6,5487.0,0.832,6362874,471,K01128.01,1.16,1612.0,4.664,5487.0,0.832,0.924
280,0.3892235313354619,2.8157310563367,0.0018002477352721,1,4.89721006,2454966.399,1.812,274.4,16.9,5093.0,0.847,6272413,472,K01129.01,1.48,904.0,15.97,5093.0,0.847,0.794
281,0.1128330184491293,2.815360872109617,0.0012061712357565,0,2.757794163,2454968.233,2.7644,39043.0,349.2,5747.0,0.891,8279765,473,K01130.01,20.05,1231.0,6.947,5747.0,0.891,0.948
283,0.1967767528505389,3.767710100134118,0.005459786005375,0,3.98216698,2454968.527,2.396,381.3,27.1,5570.0,1.548,3348082,475,K01196.01,3.32,1374.0,8.46,5570.0,1.548,1.019
284,0.1601289052854002,3.2460081225944646,0.0047247538275843,0,0.643794198,2454966.984,1.5662,456.7,53.7,5958.0,0.83,3853673,476,K01197.01,19.51,2011.0,1.405,5958.0,0.83,0.917
286,0.2595976935687236,2.7776101654506813,0.0076145246126694,0,161.78832712,2455047.039,5.31,87750.0,704.5,6018.0,1.212,1432214,481,K00998.01,36.14,375.0,289.8,6018.0,1.212,1.142
287,0.1637334153162529,2.8128147651339623,0.006857598101874,1,16.56806842,2454979.153,4.2647,1331.4,41.9,4987.0,0.716,2165002,482,K00999.01,2.54,548.0,30.26,4987.0,0.716,0.749
288,0.2055025270496114,3.5235782689119266,0.0010791686876069,0,0.856895349,2454966.675,1.3078,82.2,33.1,6021.0,0.873,2441728,484,K01000.01,0.82,1881.0,4.28,6021.0,0.873,0.958
289,0.2972848822812183,2.4750834688567984,0.0003436910800387,1,40.8065333,2454988.716,13.135,313.9,54.8,6207.0,2.097,1871056,485,K01001.01,3.71,772.0,24.123,6207.0,2.097,1.472
290,0.2835036961518286,2.5158605685156235,-0.0011305289579168,1,6.61836309,2455193.367,3.6813,549.1,31.5,5529.0,1.294,8240904,488,K01070.01,2.98,1066.0,14.024,5529.0,1.294,0.947
291,0.1824375809636693,2.384203787250558,0.0546666267955869,0,5.251916208,2455190.322,4.9095,10624.0,146.3,5542.0,0.872,8374494,491,K01133.01,37.15,952.0,5.047,5542.0,0.872,0.919
292,0.1079728562277861,3.867469123430757,-0.0027514701600073,0,100.3039228,2455110.061,8.702,5450.0,63.2,5055.0,0.772,8414907,493,K01134.01,29.55,313.0,43.8,5055.0,0.772,0.8
293,0.1459258706992511,2.609152565229886,0.0146403155383581,0,0.986620248,2455281.596,3.9722,1345.8,117.7,6243.0,1.385,8397446,495,K01135.01,43.98,2308.0,1.4,6243.0,1.385,1.049
294,0.1945344730595898,3.22552722571478,-0.0066445428606587,1,8.39842977,2454969.312,6.344,340.1,28.0,6309.0,1.044,3438507,499,K01204.01,2.0,984.0,8.54,6309.0,1.044,1.096
